-0.0878895,0.694997,-0.358596,-0.374089,0.788748,-1.00984,-0.450449,-0.388907,0.353475,-0.400099,1.50215,0.671259,-0.503899,-0.603904,0.542957,-1.49555,0.480035,1.0908,-0.354036,-0.0411602
0.138953,1.12878,0.0183324,0.547127,0.155921,-0.350041,-0.0213502,0.341899,0.0683084,0.1375,-0.0914413,-1.31033,0.156164,0.489037,0.0420135,-0.477686,-0.658099,-0.552844,-0.381412,-1.15896
-0.837809,-0.434618,-0.230184,0.0242345,0.737544,1.08794,0.198148,-0.0869402,-0.675237,-0.497524,-1.75714,1.16386,-0.827855,0.491882,-0.301739,-0.160338,0.595892,-0.0291388,0.208412,0.554863
0.0759007,-0.674151,0.0321448,0.251506,-1.20071,0.0567181,0.12155,0.444968,-0.340483,0.19316,-0.400284,0.384197,0.872214,0.120545,-0.0263603,-0.422331,0.970308,0.784168,0.862825,1.21012
-1.00982,-0.0617738,-0.17274,0.675924,-0.725408,0.421838,-0.826837,-0.296373,-0.231319,0.337019,-0.241559,-0.890323,-0.997688,0.0313269,-0.396722,-0.0808067,-0.323246,0.169278,-0.546255,0.283937
-0.259861,1.02284,0.142312,0.831239,0.200269,-0.509143,-0.278677,0.0267715,0.182957,0.459571,-0.594921,0.334001,0.150293,-0.066408,0.998852,0.289399,0.0994829,-0.212258,0.104256,-1.01644
0.146145,-0.257888,1.66705,-0.461284,-0.457616,1.19134,1.30603,0.168939,-0.603167,1.07693,-0.670494,1.25009,0.259137,0.135733,0.195576,0.916319,-0.689189,0.671963,0.200113,0.421457
1.03899,-0.141144,0.555512,-0.362959,-0.527668,0.924554,0.285674,-0.749882,-0.178249,-0.713084,-0.542964,-0.255048,-0.576621,0.0928155,-0.487071,0.918269,0.00775181,-0.871331,1.03698,-0.324579
0.0617563,-1.36709,-0.896888,-0.602641,-0.0366585,-0.183987,-1.01135,0.439689,-0.950464,0.567469,-0.385824,0.742907,-0.144939,0.488896,0.536884,-0.433878,-0.341752,-0.194617,0.0127343,-0.400319
-0.597444,-0.786584,0.135266,-1.09456,-0.237538,-0.125709,0.503754,0.0707338,-0.515792,0.15523,0.956368,-0.801961,-0.132103,1.22158,-1.3837,0.23206,0.302612,1.18861,0.182373,0.0255056
0.458558,0.616597,0.275622,0.278109,-1.13591,-0.319265,-0.333159,-0.866215,0.774416,0.816288,0.495262,-0.811249,-0.450559,0.483348,0.573577,-0.43959,0.00332887,-0.526053,0.00434098,-0.71418
0.567742,1.58562,-0.0764716,-0.297392,-1.49121,-0.500472,-0.0668129,-0.233146,0.59952,-0.948655,-0.471084,-1.42526,0.0230422,-0.0437727,0.882955,0.598368,-0.350238,0.270294,-0.90828,-1.47623
-0.473511,0.720456,-0.969992,0.232385,0.973148,-0.621231,0.262997,-2.07236,0.14533,0.364227,0.221401,-0.280289,1.13426,0.0258884,-0.562879,0.305367,-0.437816,-0.259305,0.380469,0.293879
-0.182699,0.127095,-0.624478,-0.0341535,-0.423493,0.683333,0.333225,-0.350572,-0.928166,-0.900764,0.00662192,0.368372,-0.671912,-0.843984,0.0509493,0.259733,-0.756534,-0.0665059,-1.1977,-0.634391
0.139821,0.378935,-0.529504,0.569056,1.08314,0.480989,0.557695,-0.582954,1.56157,-0.621179,0.242833,-0.0121844,1.02628,0.420181,0.797269,-1.36145,-1.12847,1.43046,1.42154,1.24214
1.68108,-0.260097,0.70469,0.852131,-0.29563,-0.22415,0.284571,-0.827972,-0.0724032,-0.574044,-0.407992,0.564414,-0.302633,-0.873363,-0.22722,0.519717,-0.377248,0.273295,1.07148,-0.214415
0.0781525,-0.0962445,-0.23461,-0.077598,0.493871,0.548994,-0.568413,0.362686,0.698204,-0.298819,0.943872,0.209926,-0.806311,-1.28998,0.315745,-0.243,0.824203,-0.510191,-0.980787,-0.359879
